600495,晋西车轴
600499,科达机电
600503,华丽家族
600508,上海能源
600512,腾达建设
600517,置信电气
600521,华海药业
600526,菲达环保
600530,交大昂立
600535,天士力
600539,狮头股份
600546,中油化建
600550,天威保变
600555,九龙山
600559,老白干酒
600563,法拉电子
600568,ST潜药
600572,康恩贝
600577,精达股份
600581,八一钢铁
600585,海螺水泥
600589,广东榕泰
600593,大连圣亚
600597,光明乳业
600601,方正科技
600605,汇通能源
600609,金杯汽车
600613,永生数据
600617,联华合纤
600621,上海金陵
600626,申达股份
600630,龙头股份
600635,大众公用
600639,浦东金桥
600643,爱建股份
600648,外高桥
600652,爱使股份
600656,ST方源
600661,交大南洋
600665,天地源
600671,天目药业
600676,交运股份
600680,上海普天
600684,珠江实业
600688,S上石化
600692,亚通股份
600696,多伦股份
600701,工大高新
600706,ST长信
600711,ST雄震
600715,ST松辽
600719,大连热电
600723,西单商场
600727,鲁北化工
600731,湖南海利
600735,新华锦
600739,辽宁成大
600743,华远地产
600747,大连控股
600751,S*ST天海
600756,浪潮软件
600760,东安黑豹
600765,力源液压
600769,祥龙电业
600774,汉商集团
600778,友好集团
600782,新钢股份
600786,东锅退市
600791,京能置业
600795,国电电力
600800,ST磁卡
600804,鹏博士
600808,马钢股份
600812,华北制药
600817,ST宏盛
600821,津劝业
600825,新华传媒
600829,三精制药
600833,第一医药
600837,海通证券
600841,上柴股份
600845,宝信软件
600849,上海医药
600854,*ST春兰
600858,银座股份
600862,南通科技
600866,星湖科技
600870,*ST厦华
600874,创业环保
600879,火箭股份
600883,博闻科技
600887,伊利股份
600891,SST秋林
600895,张江高科
600900,长江电力
600963,岳阳纸业
600969,郴电国际
600975,新五丰
600980,北矿磁材
600984,ST建机
600988,ST宝龙
600993,马应龙
601002,晋亿实业
601007,金陵饭店
601099,太平洋
601169,北京银行
601333,广深铁路
601600,中国铝业
601699,潞安环能
601857,中国石油
601899,紫金矿业
601958,金钼股份
601999,出版传媒
600003,ST东北高
600007,中国国贸
600011,华能国际
600017,日照港
600021,上海电力
600028,中国石化
600033,福建高速
600038,哈飞股份
600051,宁波联合
600055,万东医疗
600059,古越龙山
600063,皖维高新
600068,葛洲坝
600072,中船股份
600076,*ST华光
600080,ST金花
600084,ST新天
600088,中视传媒
600093,禾嘉股份
600097,开创国际
600101,明星电力
600105,永鼎股份
600109,国金证券
600113,浙江东日
600117,西宁特钢
600121,郑州煤电
600126,杭钢股份
600130,波导股份
600135,乐凯胶片
600139,ST绵高
600146,大元股份
600151,航天机电
600156,华升股份
600160,巨化股份
600165,宁夏恒力
600169,太原重工
600173,卧龙地产
600178,东安动力
600183,生益科技
600188,兖州煤业
600192,长城电工
600197,伊力特
600201,金宇集团
600207,ST安彩
600211,西藏药业
600216,浙江医药
600220,江苏阳光
600226,升华拜克
600230,沧州大化
600234,ST天龙
600238,海南椰岛
600242,ST华龙
600248,ST化建
600252,中恒集团
600257,洞庭水殖
600261,浙江阳光
600266,北京城建
600270,外运发展
600275,*ST昌鱼
600279,重庆港九
600283,钱江水利
600288,大恒科技
600292,九龙电力
600298,安琪酵母
600302,标准股份
600307,酒钢宏兴
600311,荣华实业
600316,洪都航空
600320,振华港机
600325,华发股份
600329,*ST中新
600333,长春燃气
600338,ST珠峰
600345,长江通信
600351,亚宝药业
600355,精伦电子
600359,新农开发
600363,联创光电
600368,五洲交通
600372,*ST昌河
600377,宁沪高速
600381,ST贤成
600386,北巴传媒
600390,金瑞科技
600395,盘江股份
600399,抚顺特钢
600405,动力源
600410,华胜天成
600419,*ST天宏
600423,柳化股份
600429,三元股份
600436,片仔癀
600446,金证股份
600455,交大博通
600460,士兰微
600466,迪康药业
600470,六国化工
600477,杭萧钢构
600481,双良股份
600486,扬农化工
600490,中科合臣
600496,精工钢构
600500,中化国际
600505,西昌电力
600509,天富热电
600513,联环药业
600518,康美药业
600522,中天科技
600527,江南高纤
600531,豫光金铅
600536,中国软件
600540,新赛股份
600547,山东黄金
600551,时代出版
600556,*ST北生
600560,金自天正
600565,迪马股份
600569,安阳钢铁
600573,惠泉啤酒
600578,京能热电
600582,天地科技
600586,金晶科技
600590,泰豪科技
600594,益佰制药
600598,北大荒
600602,广电电子
600606,金丰投资
600610,SST中纺
600614,鼎立股份
600618,氯碱化工
600622,嘉宝集团
600627,上电股份
600631,百联股份
600636,三爱富
600640,中卫国脉
600644,乐山电力
600649,城投控股
600653,申华控股
600657,ST天桥
600662,强生控股
600666,西南药业
600673,东阳光铝
600677,航天通信
600681,S*ST万鸿
600685,广船国际
600689,上海三毛
600693,东百集团
600697,欧亚集团
600702,沱牌曲酒
600707,彩虹股份
600712,南宁百货
600716,ST耀华
600720,祁连山
600724,宁波富达
600728,S*ST新太
600732,上海新梅
600736,苏州高新
600740,山西焦化
600744,华银电力
600748,上实发展
600753,东方银星
600757,ST源发
600761,安徽合力
600766,园城股份
600770,综艺股份
600775,南京熊猫
600779,水井坊
600783,鲁信高新
600787,中储股份
600792,ST马龙
600796,钱江生化
600801,华新水泥
600805,悦达投资
600809,山西汾酒
600814,杭州解百
600818,中路股份
600822,上海物贸
600826,兰生股份
600830,香溢融通
600834,申通地铁
600838,上海九百
600842,中西药业
600846,同济科技
600850,华东电脑
600855,航天长峰
600859,王府井
600863,内蒙华电
600867,通化东宝
600871,S仪化
600875,东方电气
600880,博瑞传播
600884,杉杉股份
600888,新疆众和
600892,*ST湖科
600896,中海海盛
600960,滨州活塞
600965,福成五丰
600970,中材国际
600976,武汉健民
600981,江苏开元
600985,雷鸣科化
600990,四创电子
600995,文山电力
601003,柳钢股份
601008,连云港
601111,中国国航
601186,中国铁建
601390,中国中铁
601601,中国太保
601727,上海电气
601866,中海集运
601918,国投新集
601988,中国银行
600004,白云机场
600008,首创股份
600012,皖通高速
600018,上港集团
600022,济南钢铁
600029,南方航空
600035,楚天高速
600039,四川路桥
600052,浙江广厦
600056,中国医药
600060,海信电器
600064,南京高科
600069,银鸽投资
600073,上海梅林
600077,百科集团
600081,东风科技
600085,同仁堂
600089,特变电工
600094,*ST华源
600098,广州控股
600102,莱钢股份
600106,重庆路桥
600110,中科英华
600114,东睦股份
600118,中国卫星
600122,宏图高科
600127,金健米业
600131,岷江水电
600136,ST道博
600141,兴发集团
600148,长春一东
600152,维科精华
600157,鲁润股份
600161,天坛生物
600166,福田汽车
600170,上海建工
600175,美都控股
600179,黑化股份
600184,新华光
600189,吉林森工
600193,创兴置业
600198,ST大唐
600202,哈空调
600208,新湖中宝
600212,*ST江泉
600217,ST秦岭
600221,海南航空
600227,赤天化
600231,凌钢股份
600235,民丰特纸
600239,云南城投
600243,青海华鼎
600249,两面针
600253,天方药业
600258,首旅股份
600262,北方股份
600267,海正药业
600271,航天信息
600276,恒瑞医药
600280,南京中商
600284,浦东建设
600289,亿阳信通
600293,三峡新材
600299,蓝星新材
600303,曙光股份
600308,华泰股份
600312,平高电气
600317,营口港
600321,国栋建设
600326,西藏天路
600330,天通股份
600335,鼎盛天工
600339,天利高新
600346,大橡塑
600352,浙江龙盛
600356,恒丰纸业
600360,华微电子
600365,通葡股份
600369,西南证券
600373,鑫新股份
600378,天科股份
600382,广东明珠
600387,海越股份
600391,成发科技
600396,金山股份
600400,红豆股份
600406,国电南瑞
600415,小商品城
600420,现代制药
600425,青松建化
600432,吉恩镍业
600438,通威股份
600448,华纺股份
600456,宝钛股份
600461,洪城水业
600467,好当家
600472,包头铝业
600478,科力远
600482,风帆股份
600487,亨通光电
600491,龙元建设
600497,驰宏锌锗
600501,航天晨光
600506,*ST香梨
600510,黑牡丹
600515,ST筑信
600519,贵州茅台
600523,贵航股份
600528,中铁二局
600532,华阳科技
600537,海通集团
600543,莫高股份
600548,深高速
600552,方兴科技
600557,康缘药业
600561,江西长运
600566,洪城股份
600570,恒生电子
600575,芜湖港
600579,ST黄海
600583,海油工程
600587,新华医疗
600591,*ST上航
600595,中孚实业
600599,熊猫烟花
600603,ST兴业
600607,上实医药
600611,大众交通
600615,丰华股份
600619,海立股份
600623,双钱股份
600628,新世界
600633,*ST白猫
600637,广电信息
600641,万业企业
600645,ST中源
600650,锦江投资
600654,飞乐股份
600658,兆维科技
600663,陆家嘴
600667,太极实业
600674,川投能源
600678,四川金顶
600682,南京新百
600686,金龙汽车
600690,青岛海尔
600694,大商股份
600698,ST轻骑
600703,三安光电
600708,海博股份
600713,南京医药
600717,天津港
600721,ST百花
600725,云维股份
600729,重庆百货
600733,S前锋
600737,中粮屯河
600741,巴士股份
600745,ST天华
600749,西藏旅游
600754,锦江股份
600758,红阳能源
600763,通策医疗
600767,运盛实业
600771,ST东盛
600776,东方通信
600780,通宝能源
600784,鲁银投资
600789,鲁抗医药
600793,*ST宜纸
600797,浙大网新
600802,福建水泥
600806,昆明机床
600810,神马实业
600815,厦工股份
600819,耀皮玻璃
600823,世茂股份
600827,友谊股份
600831,广电网络
600835,上海机电
600839,四川长虹
600843,上工申贝
600847,ST渝万里
600851,海欣股份
600856,长百集团
600860,北人股份
600864,哈投股份
600868,*ST梅雁
600872,中炬高新
600876,*ST洛玻
600881,亚泰集团
600885,力诺太阳
600889,南京化纤
600893,航空动力
600897,厦门空港
600961,株冶集团
600966,博汇纸业
600971,恒源煤电
600978,宜华木业
600982,宁波热电
600986,科达股份
600991,长丰汽车
600997,开滦股份
601005,重庆钢铁
601009,南京银行
601166,兴业银行
601318,中国平安
601398,工商银行
601628,中国人寿
601766,中国南车
601872,招商轮船
601919,中国远洋
601991,大唐发电
